# Performance Monitoring Events for Intel Xeon Processors Based on the Skylake Microarchitecture - V1.22
# 3/27/2020 4:07:25 PM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
UNIT	CODE	UMASK	PORT_MASK	FC_MASK	UMASK_EXT	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL	FILTER_VALUE	EVENT_STATUS
M3UPI	0x2D	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN0_REQ	AD Flow Q Inserts; VN0 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN0_SNP	AD Flow Q Inserts; VN0 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN0_RSP	AD Flow Q Inserts; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN0_WB	AD Flow Q Inserts; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN1_REQ	AD Flow Q Inserts; VN1 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN1_SNP	AD Flow Q Inserts; VN1 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2D	0x40	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_FLQ_INSERTS.VN1_RSP	AD Flow Q Inserts; VN1 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN0_NCB	BL Flow Q Inserts; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN0_NCS	BL Flow Q Inserts; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN0_WB	BL Flow Q Inserts; VN0 NCB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN0_RSP	BL Flow Q Inserts; VN0 NCS Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN1_NCB	BL Flow Q Inserts; VN1 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN1_NCS	BL Flow Q Inserts; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x40	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN1_WB	BL Flow Q Inserts; VN1_NCS Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2E	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_FLQ_INSERTS.VN1_RSP	BL Flow Q Inserts; VN1_NCB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x2F	0x00	0x00	0x00	0x00	UNC_M3UPI_TxC_AK_FLQ_INSERTS	AK Flow Q Inserts	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN0_REQ	Failed ARB for AD; VN0 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN0_SNP	Failed ARB for AD; VN0 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN0_RSP	Failed ARB for AD; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN0_WB	Failed ARB for AD; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN1_REQ	Failed ARB for AD; VN1 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN1_SNP	Failed ARB for AD; VN1 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x40	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN1_RSP	Failed ARB for AD; VN1 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x30	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_ARB_FAIL.VN1_WB	Failed ARB for AD; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN0_REQ	Speculative ARB for AD  - No Credit; VN0 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN0_SNP	Speculative ARB for AD  - No Credit; VN0 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN0_RSP	Speculative ARB for AD  - No Credit; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN0_WB	Speculative ARB for AD  - No Credit; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN1_REQ	Speculative ARB for AD  - No Credit; VN1 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN1_SNP	Speculative ARB for AD  - No Credit; VN1 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x40	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN1_RSP	Speculative ARB for AD  - No Credit; VN1 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x32	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NO_OTHER_PEND.VN1_WB	Speculative ARB for AD  - No Credit; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN0_REQ	Speculative ARB for AD  - New Message; VN0 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN0_SNP	Speculative ARB for AD  - New Message; VN0 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN0_WB	Speculative ARB for AD  - New Message; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN1_REQ	Speculative ARB for AD  - New Message; VN1 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN1_SNP	Speculative ARB for AD  - New Message; VN1 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x33	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_NEW_MSG.VN1_WB	Speculative ARB for AD  - New Message; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN0_REQ	Speculative ARB for AD  -  Credit Available; VN0 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN0_SNP	Speculative ARB for AD  -  Credit Available; VN0 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN0_WB	Speculative ARB for AD  -  Credit Available; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN1_REQ	Speculative ARB for AD  -  Credit Available; VN1 REQ Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN1_SNP	Speculative ARB for AD  -  Credit Available; VN1 SNP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x34	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_AD_SPEC_ARB_CRD_AVAIL.VN1_WB	Speculative ARB for AD  -  Credit Available; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN0_RSP	Failed ARB for BL; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN0_WB	Failed ARB for BL; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN0_NCB	Failed ARB for BL; VN0 NCB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x08	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN0_NCS	Failed ARB for BL; VN0 NCS Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x10	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN1_RSP	Failed ARB for BL; VN1 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x20	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN1_WB	Failed ARB for BL; VN1 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x40	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN1_NCB	Failed ARB for BL; VN1 NCS Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x35	0x80	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_ARB_FAIL.VN1_NCS	Failed ARB for BL; VN1 NCB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x37	0x01	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_SPEC_ARB_NO_OTHER_PEND.VN0_RSP	Speculative ARB for AD Failed - No Credit; VN0 RSP Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x37	0x02	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_SPEC_ARB_NO_OTHER_PEND.VN0_WB	Speculative ARB for AD Failed - No Credit; VN0 WB Messages	0,1,2	0x53	na	0	0	0x00
M3UPI	0x37	0x04	0x00	0x00	0x00	UNC_M3UPI_TxC_BL_SPEC_ARB_NO_OTHER_PEND.VN0_NCB	Speculative ARB for AD Failed - No Credit; VN0 NCB Messages	0,1,2	0x53	na	0	0	0x00
