HELP_ID	CODE	UMASK	OTHER	MAP	MAP_VALID	PLD	PLD_VALID	PGT	PGT_VALID	DSP	DSP_VALID	ISS	ISS_VALID	THR	THR_VALID	FVC	FVC_VALID	NAME	COMMON	COUNTER	DESCRIPTION	HELP_FILE	UNIT	TYPE	SCOPE
0x1009c	0x1	0x14	0x0	0x0	0	0x1001	1	0x0	0	0x0	0	0x180	1	0x0	0	0x0	0	UNC_M_DRAM_CMD.IBD_SCMD.ADAPTIVEMODE	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x14	0x0	0x0	0	0x1101	1	0x0	0	0x0	0	0x180	1	0x0	0	0x0	0	UNC_M_DRAM_CMD.SFT_RST_SCMD.ADAPTIVEMODE	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x14	0x0	0x0	0	0x1201	1	0x0	0	0x0	0	0x180	1	0x0	0	0x0	0	UNC_M_DRAM_CMD.NOWPE_SCMD.ADAPTIVEMODE	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.1CMD	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x8	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.NOP	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x3	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.CHNL	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x2	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.SYNC	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x1	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.WDAT	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x12	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	1	0x0	0	0x0	0	UNC_M_FRM_TYPE.3CMD	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x10	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_ISS_SCHED	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0e	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_REFRESH_CONFLICT	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0c	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_REFRESH	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0a	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_TT_TRP_DN	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x8	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_TT_TRP_UP	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x6	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_STARVED_RETRY	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x4	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_ZFULL_RETRY	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x2	0x0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	0x0	0	UNC_M_ZFULL	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0	0x0	0x0	0	0x0	0	0x0	0	0x80	1	0x0	0	0x0	0	0x0	0	UNC_M_DSP_FILL.RDQ_FULL	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0	0x0	0x0	0	0x0	0	0x0	0	0x100	1	0x0	0	0x0	0	0x0	0	UNC_M_DSP_FILL.WRQ_FULL	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0	0x0	0x0	0	0x0	0	0x0	0	0x40	1	0x0	0	0x0	0	0x0	0	UNC_M_DSP_FILL.RDQ_EMPTY	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
0x1009c	0x1	0x0	0x0	0x0	0	0x0	0	0x0	0	0x400	1	0x0	0	0x0	0	0x0	0	UNC_M_DSP_FILL.WRQ_EMPTY	0	"0,1,2,3,4,5"	TBD	corei7.chm	imc	gen	core
