# Performance Monitoring Events for Intel Xeon Processors Based on the Skylake Microarchitecture - V1.22
# 3/27/2020 4:07:25 PM EVENT_STATUS Legend: None = 0x00, Deprecated = 0x01, Template = 0x02
UNIT	CODE	UMASK	PORT_MASK	FC_MASK	UMASK_EXT	NAME	DESCRIPTION	COUNTER	OTHER	FILTER	INTERNAL	FILTER_VALUE	EVENT_STATUS
CHA	0x94	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_OCCUPANCY.BL_BNC	CMS Horizontal Egress Occupancy; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x94	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_OCCUPANCY.IV_BNC	CMS Horizontal Egress Occupancy; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x94	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x94	0x10	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x94	0x10	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_OCCUPANCY.AD_CRD	CMS Horizontal Egress Occupancy; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x94	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x94	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x94	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x94	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_OCCUPANCY.BL_CRD	CMS Horizontal Egress Occupancy; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x94	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_OCCUPANCY.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_OCCUPANCY.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.AD_BNC	CMS Horizontal Egress Inserts; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.AK_BNC	CMS Horizontal Egress Inserts; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.BL_BNC	CMS Horizontal Egress Inserts; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.IV_BNC	CMS Horizontal Egress Inserts; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x10	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x10	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.AD_CRD	CMS Horizontal Egress Inserts; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x95	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_INSERTS.BL_CRD	CMS Horizontal Egress Inserts; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x95	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_INSERTS.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_INSERTS.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_BNC	Cycles CMS Horizontal Egress Queue is Full; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.AK_BNC	Cycles CMS Horizontal Egress Queue is Full; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_BNC	Cycles CMS Horizontal Egress Queue is Full; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.IV_BNC	Cycles CMS Horizontal Egress Queue is Full; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x10	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x10	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.AD_CRD	Cycles CMS Horizontal Egress Queue is Full; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x96	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_FULL.BL_CRD	Cycles CMS Horizontal Egress Queue is Full; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x96	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_FULL.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_FULL.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.AD_BNC	Cycles CMS Horizontal Egress Queue is Not Empty; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.AK_BNC	Cycles CMS Horizontal Egress Queue is Not Empty; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.BL_BNC	Cycles CMS Horizontal Egress Queue is Not Empty; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.IV_BNC	Cycles CMS Horizontal Egress Queue is Not Empty; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x10	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x10	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.AD_CRD	Cycles CMS Horizontal Egress Queue is Not Empty; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x97	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_CYCLES_NE.BL_CRD	Cycles CMS Horizontal Egress Queue is Not Empty; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x97	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_CYCLES_NE.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_CYCLES_NE.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x01	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.AD_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.AD_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x01	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.AD_AG0	CMS Vertical Egress NACKs; AD - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x02	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.AK_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.AK_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x02	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.AK_AG0	CMS Vertical Egress NACKs; AK - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x04	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.BL_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.BL_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x04	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.BL_AG0	CMS Vertical Egress NACKs; BL - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x08	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.IV	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.IV	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x08	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.IV	CMS Vertical Egress NACKs; IV	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x10	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.AD_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.AD_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x10	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.AD_AG1	CMS Vertical Egress NACKs; AD - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x20	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.AK_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.AK_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x20	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.AK_AG1	CMS Vertical Egress NACKs; AK - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x98	0x40	0x00	0x00	0x00	UNC_H_TxR_VERT_NACK.BL_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_NACK.BL_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x98	0x40	0x00	0x00	0x00	UNC_CHA_TxR_VERT_NACK.BL_AG1	CMS Vertical Egress NACKs; BL - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.AD_BNC	CMS Horizontal Egress NACKs; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.AK_BNC	CMS Horizontal Egress NACKs; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.BL_BNC	CMS Horizontal Egress NACKs; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.IV_BNC	CMS Horizontal Egress NACKs; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x99	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x99	0x20	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x99	0x20	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.AD_CRD	CMS Horizontal Egress NACKs; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x99	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x99	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_NACK.BL_CRD	CMS Horizontal Egress NACKs; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x99	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_NACK.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_NACK.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x01	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.AD_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.AD_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x01	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.AD_AG0	CMS Vertical Egress Injection Starvation; AD - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x02	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.AK_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.AK_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x02	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.AK_AG0	CMS Vertical Egress Injection Starvation; AK - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x04	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.BL_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.BL_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x04	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.BL_AG0	CMS Vertical Egress Injection Starvation; BL - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x08	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.IV	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.IV	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x08	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.IV	CMS Vertical Egress Injection Starvation; IV	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x10	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.AD_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.AD_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x10	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.AD_AG1	CMS Vertical Egress Injection Starvation; AD - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x20	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.AK_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.AK_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x20	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.AK_AG1	CMS Vertical Egress Injection Starvation; AK - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9A	0x40	0x00	0x00	0x00	UNC_H_TxR_VERT_STARVED.BL_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_STARVED.BL_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9A	0x40	0x00	0x00	0x00	UNC_CHA_TxR_VERT_STARVED.BL_AG1	CMS Vertical Egress Injection Starvation; BL - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9B	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_STARVED.AD_BNC	CMS Horizontal Egress Injection Starvation; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9B	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_STARVED.AK_BNC	CMS Horizontal Egress Injection Starvation; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9B	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_STARVED.BL_BNC	CMS Horizontal Egress Injection Starvation; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9B	0x08	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_STARVED.IV_BNC	CMS Horizontal Egress Injection Starvation; IV - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9B	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_STARVED.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_STARVED.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9B	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_STARVED.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_STARVED.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9B	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_STARVED.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_STARVED.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9B	0x8	0x00	0x00	0x00	UNC_H_TxR_HORZ_STARVED.IV_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_STARVED.IV_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x01	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.AD_AG0	CMS Vertical ADS Used; AD - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9C	0x02	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.AK_AG0	CMS Vertical ADS Used; AK - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9C	0x04	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.BL_AG0	CMS Vertical ADS Used; BL - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9C	0x1	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.AD_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.AD_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x10	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.AD_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.AD_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x10	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.AD_AG1	CMS Vertical ADS Used; AD - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9C	0x2	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.AK_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.AK_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x20	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.AK_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.AK_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x20	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.AK_AG1	CMS Vertical ADS Used; AK - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9C	0x4	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.BL_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.BL_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x40	0x00	0x00	0x00	UNC_H_TxR_VERT_ADS_USED.BL_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_ADS_USED.BL_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9C	0x40	0x00	0x00	0x00	UNC_CHA_TxR_VERT_ADS_USED.BL_AG1	CMS Vertical ADS Used; BL - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9D	0x01	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_ADS_USED.AD_BNC	CMS Horizontal ADS Used; AD - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9D	0x02	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_ADS_USED.AK_BNC	CMS Horizontal ADS Used; AK - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9D	0x04	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_ADS_USED.BL_BNC	CMS Horizontal ADS Used; BL - Bounce	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9D	0x1	0x00	0x00	0x00	UNC_H_TxR_HORZ_ADS_USED.AD_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_ADS_USED.AD_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9D	0x10	0x00	0x00	0x00	UNC_H_TxR_HORZ_ADS_USED.AD_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_ADS_USED.AD_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9D	0x10	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_ADS_USED.AD_CRD	CMS Horizontal ADS Used; AD - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9D	0x2	0x00	0x00	0x00	UNC_H_TxR_HORZ_ADS_USED.AK_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_ADS_USED.AK_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9D	0x4	0x00	0x00	0x00	UNC_H_TxR_HORZ_ADS_USED.BL_BNC	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_ADS_USED.BL_BNC	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9D	0x40	0x00	0x00	0x00	UNC_H_TxR_HORZ_ADS_USED.BL_CRD	This event is deprecated. Refer to new event UNC_CHA_TxR_HORZ_ADS_USED.BL_CRD	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9D	0x40	0x00	0x00	0x00	UNC_CHA_TxR_HORZ_ADS_USED.BL_CRD	CMS Horizontal ADS Used; BL - Credit	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x01	0x00	0x00	0x00	UNC_CHA_TxR_VERT_BYPASS.AD_AG0	CMS Vertical ADS Used; AD - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x02	0x00	0x00	0x00	UNC_CHA_TxR_VERT_BYPASS.AK_AG0	CMS Vertical ADS Used; AK - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x04	0x00	0x00	0x00	UNC_CHA_TxR_VERT_BYPASS.BL_AG0	CMS Vertical ADS Used; BL - Agent 0	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x08	0x00	0x00	0x00	UNC_CHA_TxR_VERT_BYPASS.IV	CMS Vertical ADS Used; IV	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x1	0x00	0x00	0x00	UNC_H_TxR_VERT_BYPASS.AD_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_BYPASS.AD_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9E	0x10	0x00	0x00	0x00	UNC_H_TxR_VERT_BYPASS.AD_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_BYPASS.AD_AG1	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9E	0x10	0x00	0x00	0x00	UNC_CHA_TxR_VERT_BYPASS.AD_AG1	CMS Vertical ADS Used; AD - Agent 1	0,1,2,3	0x53	na	0	0	0x00
CHA	0x9E	0x2	0x00	0x00	0x00	UNC_H_TxR_VERT_BYPASS.AK_AG0	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_BYPASS.AK_AG0	0,1,2,3	0x53	na	0	0	0x01
CHA	0x9E	0x20	0x00	0x00	0x00	UNC_H_TxR_VERT_BYPASS.AK_AG1	This event is deprecated. Refer to new event UNC_CHA_TxR_VERT_BYPASS.AK_AG1	0,1,2,3	0x53	na	0	0	0x01
