HELP_ID	CODE	UMASK	OTHER	COMMON	WEIGHT	COUNTER	NAME	DESCRIPTION	HELP_FILE	OVERFLOW	SAV_LOWER_LIMIT	PRECISE_EVENT	LATENCY	MSR_INDEX	MSR_VALUE	LBR_VALUE	DEFAULT	UNCORE_QUEUE_RESET	UNCORE	MIN_STEP	EM TRIGGER
0x10039	0x26	0x20	0x53	0x80	0	0,1,2,3	L2_DATA_RQSTS.PREFETCH.S_STATE	L2 data prefetches in the S state	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x7	0x53	0x80	0	0,1,2,3	L2_LINES_IN.ANY	L2 lines alloacated	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x4	0x53	0x80	0	0,1,2,3	L2_LINES_IN.E_STATE	L2 lines allocated in the E state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003C	0xF1	0x2	0x53	0x80	0	0,1,2,3	L2_LINES_IN.S_STATE	L2 lines allocated in the S state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0xF	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.ANY	L2 lines evicted	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x1	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.DEMAND_CLEAN	L2 lines evicted by a demand request	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x2	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.DEMAND_DIRTY	L2 modified lines evicted by a demand request	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x4	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.PREFETCH_CLEAN	L2 lines evicted by a prefetch request	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003D	0xF2	0x8	0x53	0x80	0	0,1,2,3	L2_LINES_OUT.PREFETCH_DIRTY	L2 modified lines evicted by a prefetch request	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x10	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCH_HIT	L2 instruction fetch hits	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x20	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCH_MISS	L2 instruction fetch misses	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x30	0x53	0x80	0	0,1,2,3	L2_RQSTS.IFETCHES	L2 instruction fetches	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x1	0x53	0x80	0	0,1,2,3	L2_RQSTS.LD_HIT	L2 load hits	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x2	0x53	0x80	0	0,1,2,3	L2_RQSTS.LD_MISS	L2 load misses	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x3	0x53	0x80	0	0,1,2,3	L2_RQSTS.LOADS	L2 requests	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xAA	0x53	0x80	0	0,1,2,3	L2_RQSTS.MISS	All L2 misses	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x40	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCH_HIT	L2 prefetch hits	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x80	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCH_MISS	L2 prefetch misses	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xC0	0x53	0x80	0	0,1,2,3	L2_RQSTS.PREFETCHES	All L2 prefetches	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xFF	0x53	0x80	0	0,1,2,3	L2_RQSTS.REFERENCES	All L2 requests	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x4	0x53	0x80	0	0,1,2,3	L2_RQSTS.RFO_HIT	L2 RFO hits	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0x8	0x53	0x80	0	0,1,2,3	L2_RQSTS.RFO_MISS	L2 RFO misses	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003E	0x24	0xC	0x53	0x80	0	0,1,2,3	L2_RQSTS.RFOS	L2 RFO requests	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x80	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.ANY	All L2 transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x20	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.FILL	L2 fill transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x4	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.IFETCH	L2 instruction fetch transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x10	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.L1D_WB	L1D writeback to L2 transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x1	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.LOAD	L2 Load transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x8	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.PREFETCH	L2 prefetch transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x2	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.RFO	L2 RFO transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x1003F	0xF0	0x40	0x53	0x80	0	0,1,2,3	L2_TRANSACTIONS.WB	L2 writeback to LLC transactions	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x40	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.E_STATE	L2 demand lock RFOs in E state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0xE0	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.HIT	All demand L2 lock RFOs that hit the cache	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x10	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.I_STATE	L2 demand lock RFOs in I state (misses)	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x80	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.M_STATE	L2 demand lock RFOs in M state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0xF0	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.MESI	All demand L2 lock RFOs	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x20	0x53	0x80	0	0,1,2,3	L2_WRITE.LOCK.S_STATE	L2 demand lock RFOs in S state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0xE	0x53	0x80	0	0,1,2,3	L2_WRITE.RFO.HIT	All L2 demand store RFOs that hit the cache	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x1	0x53	0x80	0	0,1,2,3	L2_WRITE.RFO.I_STATE	L2 demand store RFOs in I state (misses)	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x8	0x53	0x80	0	0,1,2,3	L2_WRITE.RFO.M_STATE	L2 demand store RFOs in M state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0xF	0x53	0x80	0	0,1,2,3	L2_WRITE.RFO.MESI	All L2 demand store RFOs	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10040	0x27	0x2	0x53	0x80	0	0,1,2,3	L2_WRITE.RFO.S_STATE	L2 demand store RFOs in S state	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10041	0x82	0x1	0x53	0x2000	0	0,1,2,3	LARGE_ITLB.HIT	Large ITLB hit	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10043	0x3	0x2	0x53	0x8	0	0,1,2,3	LOAD_BLOCK.OVERLAP_STORE	Loads that partially overlap an earlier store	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10044	0x13	0x7	0x53	0x8	0	0,1,2,3	LOAD_DISPATCH.ANY	All loads dispatched	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10044	0x13	0x4	0x53	0x8	0	0,1,2,3	LOAD_DISPATCH.MOB	Loads dispatched from the MOB	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10044	0x13	0x1	0x53	0x8	0	0,1,2,3	LOAD_DISPATCH.RS	Loads dispatched that bypass the MOB	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10044	0x13	0x2	0x53	0x8	0	0,1,2,3	LOAD_DISPATCH.RS_DELAYED	Loads dispatched from stage 305	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10045	0x4C	0x1	0x53	0x8	0	0,1	LOAD_HIT_PRE	Load operations conflicting with software prefetches	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10046	0x2E	0x1	0x53	0x200	0	0,1,2,3	LONGEST_LAT_CACHE.MISS	Longest latency cache miss	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10046	0x2E	0x2	0x53	0x200	0	0,1,2,3	LONGEST_LAT_CACHE.REFERENCE	Longest latency cache reference	pmw_sp.chm	200000	0	0	0	0	0	0	0	0	0	0	0
0x10047	0xA8	0x1	0x153	0x1	0	0,1,2,3	LSD.ACTIVE	Cycles when uops were delivered by the LSD	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10047	0xA8	0x1	0x1D3	0x1	0	0,1,2,3	LSD.INACTIVE	Cycles no uops were delivered by the LSD	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10048	0x20	0x1	0x53	0x1	0	0,1,2,3	LSD_OVERFLOW	Loops that can't stream from the instruction queue	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1004A	0xC3	0x1	0x53	0x1	0	0,1,2,3	MACHINE_CLEARS.CYCLES	Cycles machine clear asserted	pmw_sp.chm	20000	0	0	0	0	0	0	0	0	0	0	0
0x1004A	0xC3	0x2	0x53	0x1	0	0,1,2,3	MACHINE_CLEARS.MEM_ORDER	Execution pipeline restart due to Memory ordering conflicts 	pmw_sp.chm	20000	0	0	0	0	0	0	0	0	0	0	0
0x1004A	0xC3	0x4	0x53	0x1	0	0,1,2,3	MACHINE_CLEARS.SMC	Self-Modifying Code detected	pmw_sp.chm	20000	0	0	0	0	0	0	0	0	0	0	0
0x1004B	0xD0	0x1	0x53	0x1	0	0,1,2,3	MACRO_INSTS.DECODED	Instructions decoded	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1004C	0xA6	0x1	0x53	0x1	0	0,1,2,3	MACRO_INSTS.FUSIONS_DECODED	Macro-fused instructions decoded	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_0	Memory instructions retired above 0 clocks (Precise Event)	pmw_sp.chm	2000000	0	1	1	0x3F6	0x0	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_1024	Memory instructions retired above 1024 clocks (Precise Event)	pmw_sp.chm	100	0	1	1	0x3F6	0x400	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_128	Memory instructions retired above 128 clocks (Precise Event)	pmw_sp.chm	1000	0	1	1	0x3F6	0x80	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_16	Memory instructions retired above 16 clocks (Precise Event)	pmw_sp.chm	10000	0	1	1	0x3F6	0x10	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_16384	Memory instructions retired above 16384 clocks (Precise Event)	pmw_sp.chm	5	0	1	1	0x3F6	0x4000	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_2048	Memory instructions retired above 2048 clocks (Precise Event)	pmw_sp.chm	50	0	1	1	0x3F6	0x800	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_256	Memory instructions retired above 256 clocks (Precise Event)	pmw_sp.chm	500	0	1	1	0x3F6	0x100	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_32	Memory instructions retired above 32 clocks (Precise Event)	pmw_sp.chm	5000	0	1	1	0x3F6	0x20	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_32768	Memory instructions retired above 32768 clocks (Precise Event)	pmw_sp.chm	3	0	1	1	0x3F6	0x8000	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_4	Memory instructions retired above 4 clocks (Precise Event)	pmw_sp.chm	50000	0	1	1	0x3F6	0x4	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_4096	Memory instructions retired above 4096 clocks (Precise Event)	pmw_sp.chm	20	0	1	1	0x3F6	0x1000	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_512	Memory instructions retired above 512 clocks (Precise Event)	pmw_sp.chm	200	0	1	1	0x3F6	0x200	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_64	Memory instructions retired above 64 clocks (Precise Event)	pmw_sp.chm	2000	0	1	1	0x3F6	0x40	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_8	Memory instructions retired above 8 clocks (Precise Event)	pmw_sp.chm	20000	0	1	1	0x3F6	0x8	0	0	0	0	0	0
0x1004D	0xB	0x10	0x53	0x20	0	3	MEM_INST_RETIRED.LATENCY_ABOVE_THRESHOLD_8192	Memory instructions retired above 8192 clocks (Precise Event)	pmw_sp.chm	10	0	1	1	0x3F6	0x2000	0	0	0	0	0	0
0x1004D	0xB	0x1	0x53	0x20	0	0,1,2,3	MEM_INST_RETIRED.LOADS	Instructions retired which contains a load (Precise Event)	pmw_sp.chm	2000000	0	1	0	0	0	0	0	0	0	0	0
0x1004D	0xB	0x2	0x53	0x20	0	0,1,2,3	MEM_INST_RETIRED.STORES	Instructions retired which contains a store (Precise Event)	pmw_sp.chm	2000000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x80	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.DTLB_MISS	Retired loads that miss the DTLB (Precise Event)	pmw_sp.chm	200000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x40	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.HIT_LFB	Retired loads that miss L1D and hit an previously allocated LFB (Precise Event)	pmw_sp.chm	200000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x1	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.L1D_HIT	Retired loads that hit the L1 data cache (Precise Event)	pmw_sp.chm	2000000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x2	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.L2_HIT	Retired loads that hit the L2 cache (Precise Event)	pmw_sp.chm	200000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x10	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.LLC_MISS	Retired loads that miss the LLC cache (Precise Event)	pmw_sp.chm	10000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x4	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.LLC_UNSHARED_HIT	Retired loads that hit valid versions in the LLC cache (Precise Event)	pmw_sp.chm	40000	0	1	0	0	0	0	0	0	0	0	0
0x1004E	0xCB	0x8	0x53	0x20	0	0,1,2,3	MEM_LOAD_RETIRED.OTHER_CORE_L2_HIT_HITM	Retired loads that hit sibling core's L2 in modified or unmodified states (Precise Event)	pmw_sp.chm	40000	0	1	0	0	0	0	0	0	0	0	0
0x1004F	0xC	0x1	0x53	0x20	0	0,1,2,3	MEM_STORE_RETIRED.DTLB_MISS	Retired stores that miss the DTLB (Precise Event)	pmw_sp.chm	200000	0	1	0	0	0	0	0	0	0	0	0
0x10050	0xF	0x10	0x53	0x20	0	0,1,2,3	MEM_UNCORE_RETIRED.LOCAL_DRAM	Load instructions retired with a data source of local DRAM or locally homed remote hitm (Precise Event)	pmw_sp.chm	10000	0	1	0	0	0	0	0	0	0	0	0
0x10050	0xF	0x2	0x53	0x20	0	0,1,2,3	MEM_UNCORE_RETIRED.OTHER_CORE_L2_HITM	Load instructions retired that HIT modified data in sibling core (Precise Event)	pmw_sp.chm	40000	0	1	0	0	0	0	0	0	0	0	0
0x10050	0xF	0x8	0x53	0x20	0	0,1,2,3	MEM_UNCORE_RETIRED.REMOTE_CACHE_LOCAL_HOME_HIT	Load instructions retired remote cache HIT data source (Precise Event)	pmw_sp.chm	20000	0	1	0	0	0	0	0	0	0	0	0
0x10050	0xF	0x20	0x53	0x20	0	0,1,2,3	MEM_UNCORE_RETIRED.REMOTE_DRAM	Load instructions retired remote DRAM and remote home-remote cache HITM (Precise Event)	pmw_sp.chm	10000	0	1	0	0	0	0	0	0	0	0	0
0x10050	0xF	0x80	0x53	0x20	0	0,1,2,3	MEM_UNCORE_RETIRED.UNCACHEABLE	Load instructions retired IO (Precise Event)	pmw_sp.chm	4000	0	1	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x80	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.ANY	All offcore requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x8	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.ANY.READ	Offcore read requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x10	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.ANY.RFO	Offcore RFO requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x2	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.DEMAND.READ_CODE	Offcore demand code read requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x1	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.DEMAND.READ_DATA	Offcore demand data read requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x4	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.DEMAND.RFO	Offcore demand RFO requests	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x40	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.L1D_WRITEBACK	Offcore L1 data cache writebacks	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10055	0xB0	0x20	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS.UNCACHED_MEM	Offcore uncached memory accesses	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x8	0x53	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.ANY.READ	Outstanding offcore reads	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x8	0x153	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.ANY.READ_NOT_EMPTY	Cycles offcore reads busy	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x2	0x53	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.READ_CODE	Outstanding offcore demand code reads	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x2	0x153	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.READ_CODE_NOT_EMPTY	Cycles offcore demand code read busy	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x1	0x53	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.READ_DATA	Outstanding offcore demand data reads	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x1	0x153	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.READ_DATA_NOT_EMPTY	Cycles offcore demand data read busy	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x4	0x53	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.RFO	Outstanding offcore demand RFOs	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10056	0x60	0x4	0x153	0x200	0	0	OFFCORE_REQUESTS_OUTSTANDING.DEMAND.RFO_NOT_EMPTY	Cycles offcore demand RFOs busy	pmw_sp.chm	2000000	0	0	0	0	0	0	0	0	0	0	0
0x10057	0xB2	0x1	0x53	0x200	0	0,1,2,3	OFFCORE_REQUESTS_SQ_FULL	Offcore requests blocked due to Super Queue full	pmw_sp.chm	100000	0	0	0	0	0	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.ANY_CACHE_DRAM_0	Offcore data reads satisfied by any cache or DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x7F11	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.ANY_DRAM_0	Offcore data reads satisfied by any DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x6011	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.ANY_LLC_MISS_0	Offcore data reads that missed the LLC	pmw_sp.chm	100000	0	0	0	0x1A6	0xF811	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.ANY_LOCATION_0	All offcore data reads	pmw_sp.chm	100000	0	0	0	0x1A6	0xFF11	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.IO_CSR_MMIO_0	Offcore data reads satisfied by the IO, CSR, MMIO unit	pmw_sp.chm	100000	0	0	0	0x1A6	0x8011	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_NO_OTHER_CORE_0	Offcore data reads satisfied by the LLC and not found in a sibling core	pmw_sp.chm	100000	0	0	0	0x1A6	0x111	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_OTHER_CORE_HIT_0	Offcore data reads satisfied by the LLC and HIT in a sibling core	pmw_sp.chm	100000	0	0	0	0x1A6	0x211	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LLC_HIT_OTHER_CORE_HITM_0	Offcore data reads satisfied by the LLC  and HITM in a sibling core	pmw_sp.chm	100000	0	0	0	0x1A6	0x411	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LOCAL_CACHE_0	Offcore data reads satisfied by the LLC	pmw_sp.chm	100000	0	0	0	0x1A6	0x711	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LOCAL_CACHE_DRAM_0	Offcore data reads satisfied by the LLC or local DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x2711	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.LOCAL_DRAM_0	Offcore data reads satisfied by the local DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x2011	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_0	Offcore data reads satisfied by a remote cache	pmw_sp.chm	100000	0	0	0	0x1A6	0x1811	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_DRAM_0	Offcore data reads satisfied by a remote cache or remote DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x5811	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_HIT_0	Offcore data reads that HIT in a remote cache 	pmw_sp.chm	100000	0	0	0	0x1A6	0x1011	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.REMOTE_CACHE_HITM_0	Offcore data reads that HITM in a remote cache	pmw_sp.chm	100000	0	0	0	0x1A6	0x811	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_DATA.REMOTE_DRAM_0	Offcore data reads satisfied by a remote DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x4011	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_IFETCH.ANY_CACHE_DRAM_0	Offcore code reads satisfied by any cache or DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x7F44	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_IFETCH.ANY_DRAM_0	Offcore code reads satisfied by any DRAM	pmw_sp.chm	100000	0	0	0	0x1A6	0x6044	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_IFETCH.ANY_LLC_MISS_0	Offcore code reads that missed the LLC	pmw_sp.chm	100000	0	0	0	0x1A6	0xF844	0	0	0	0	0	0
0x10058	0xB7	0x1	0x53	0x200	0	2	OFFCORE_RESPONSE.ANY_IFETCH.ANY_LOCATION_0	All offcore code reads	pmw_sp.chm	100000	0	0	0	0x1A6	0xFF44	0	0	0	0	0	0
